init,     2026-04-23 11:48:26.671955
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=54, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     54
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, -5.405536,    2, 1.00,    2, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 18.500, term collision
train_t,  7350, 425866, 107.427296,   66, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.542, speed 26.243, term success
update,   7350,  147, 425866, 85.441632, -0.000000
train,    7351, 425921, 205.517404,   55, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.678, speed 28.800, term success
train_t,  7351, 425921, 205.517404,   55, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.678, speed 28.800, term success
train,    7352, 425985, 57.630500,   64, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.581, speed 26.600, term collision
train_t,  7352, 425985, 57.630500,   64, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.581, speed 26.600, term collision
train,    7353, 426069, 139.241965,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.857, speed 27.733, term success
train_t,  7353, 426069, 139.241965,   84, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.857, speed 27.733, term success
train,    7354, 426071, 29.886963,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.275, term collision
train_t,  7354, 426071, 29.886963,    2, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 27.275, term collision
train,    7355, 426113, 51.465576,   42, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.328, speed 27.019, term collision
train_t,  7355, 426113, 51.465576,   42, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.328, speed 27.019, term collision
train,    7356, 426200, 162.948862,   87, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.737, speed 27.705, term success
train_t,  7356, 426200, 162.948862,   87, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.737, speed 27.705, term success
train,    7357, 426247, 93.429704,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.589, speed 27.022, term success
train_t,  7357, 426247, 93.429704,   47, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.589, speed 27.022, term success
train,    7358, 426357, 129.301926,  110, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.639, speed 26.945, term success
train_t,  7358, 426357, 129.301926,  110, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.639, speed 26.945, term success
train,    7359, 426454, 95.362306,   97, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.877, speed 26.197, term success
train_t,  7359, 426454, 95.362306,   97, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.877, speed 26.197, term success
train,    7360, 426534, 183.580920,   80, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.700, speed 26.503, term success
train_t,  7360, 426534, 183.580920,   80, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.700, speed 26.503, term success
train,    7361, 426645, 167.288369,  111, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.782, speed 28.800, term success
train_t,  7361, 426645, 167.288369,  111, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.782, speed 28.800, term success
train,    7362, 426694, 85.341432,   49, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 27.159, term success
train_t,  7362, 426694, 85.341432,   49, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.679, speed 27.159, term success
train,    7363, 426787, 81.842488,   93, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 27.539, term success
train_t,  7363, 426787, 81.842488,   93, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.647, speed 27.539, term success
train,    7364, 426889, 147.115568,  102, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.706, speed 26.340, term success
train_t,  7364, 426889, 147.115568,  102, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.706, speed 26.340, term success
train,    7365, 426965, 152.722065,   76, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.927, speed 28.783, term success
train_t,  7365, 426965, 152.722065,   76, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.927, speed 28.783, term success
train,    7366, 427082, 149.571105,  117, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.749, speed 24.613, term success
train_t,  7366, 427082, 149.571105,  117, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.749, speed 24.613, term success
train,    7367, 427175, 102.086579,   93, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 25.975, term success
train_t,  7367, 427175, 102.086579,   93, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.508, speed 25.975, term success
train,    7368, 427215, 3.690984,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.310, speed 26.432, term collision
train_t,  7368, 427215, 3.690984,   40, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.310, speed 26.432, term collision
train,    7369, 427332, 136.170656,  117, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.536, speed 26.434, term success
train_t,  7369, 427332, 136.170656,  117, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.536, speed 26.434, term success
train,    7370, 427370, 16.901664,   38, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.114, speed 26.997, term collision
train_t,  7370, 427370, 16.901664,   38, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.114, speed 26.997, term collision
train,    7371, 427464, 114.584965,   94, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.552, speed 26.496, term success
train_t,  7371, 427464, 114.584965,   94, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.552, speed 26.496, term success
train,    7372, 427541, 93.936511,   77, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.782, speed 24.289, term collision
train_t,  7372, 427541, 93.936511,   77, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.782, speed 24.289, term collision
train,    7373, 427592, 44.392838,   51, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.348, speed 27.172, term success
train_t,  7373, 427592, 44.392838,   51, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.348, speed 27.172, term success
train,    7374, 427672, 67.910423,   80, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.648, speed 23.313, term collision
train_t,  7374, 427672, 67.910423,   80, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.648, speed 23.313, term collision
train,    7375, 427710, 63.057050,   38, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.257, speed 25.648, term collision
train_t,  7375, 427710, 63.057050,   38, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.257, speed 25.648, term collision
train,    7376, 427798, 118.860789,   88, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.578, speed 25.665, term success
train_t,  7376, 427798, 118.860789,   88, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.578, speed 25.665, term success
train,    7377, 427909, 160.481267,  111, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.583, speed 27.981, term success
train_t,  7377, 427909, 160.481267,  111, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.583, speed 27.981, term success
train,    7378, 428010, 135.650124,  101, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.855, speed 26.763, term success
train_t,  7378, 428010, 135.650124,  101, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.855, speed 26.763, term success
train,    7379, 428057, 31.972122,   47, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.582, speed 26.425, term collision
train_t,  7379, 428057, 31.972122,   47, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.582, speed 26.425, term collision
train,    7380, 428120, 56.063536,   63, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.701, speed 24.941, term collision
train_t,  7380, 428120, 56.063536,   63, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.701, speed 24.941, term collision
train,    7381, 428216, 134.743945,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.643, speed 27.837, term success
train_t,  7381, 428216, 134.743945,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.643, speed 27.837, term success
train,    7382, 428309, 69.792862,   93, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.633, speed 25.129, term success
train_t,  7382, 428309, 69.792862,   93, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.633, speed 25.129, term success
train,    7383, 428419, 125.715078,  110, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.817, speed 26.826, term success
train_t,  7383, 428419, 125.715078,  110, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.817, speed 26.826, term success
train,    7384, 428521, 148.517004,  102, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.726, speed 27.202, term success
train_t,  7384, 428521, 148.517004,  102, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.726, speed 27.202, term success
train,    7385, 428570, 162.750121,   49, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.911, speed 26.446, term success
train_t,  7385, 428570, 162.750121,   49, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.911, speed 26.446, term success
train,    7386, 428587, 18.716554,   17, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.209, speed 24.807, term collision
train_t,  7386, 428587, 18.716554,   17, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.209, speed 24.807, term collision
train,    7387, 428645, 160.860510,   58, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.917, speed 26.957, term success
train_t,  7387, 428645, 160.860510,   58, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.917, speed 26.957, term success
train,    7388, 428697, 32.215671,   52, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 28.212, term collision
train_t,  7388, 428697, 32.215671,   52, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 28.212, term collision
train,    7389, 428737, 14.404052,   40, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.401, speed 25.925, term collision
train_t,  7389, 428737, 14.404052,   40, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.401, speed 25.925, term collision
train,    7390, 428822, 131.175378,   85, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.558, speed 26.889, term success
train_t,  7390, 428822, 131.175378,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.558, speed 26.889, term success
train,    7391, 428906, 133.360824,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.574, speed 23.919, term success
train_t,  7391, 428906, 133.360824,   84, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.574, speed 23.919, term success
train,    7392, 428973, 69.124798,   67, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.398, speed 27.451, term collision
train_t,  7392, 428973, 69.124798,   67, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.398, speed 27.451, term collision
train,    7393, 429071, 78.726122,   98, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.911, speed 25.057, term success
train_t,  7393, 429071, 78.726122,   98, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.911, speed 25.057, term success
train,    7394, 429167, 39.115866,   96, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.566, speed 27.152, term success
train_t,  7394, 429167, 39.115866,   96, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.566, speed 27.152, term success
train,    7395, 429187, -13.759838,   20, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.028, speed 26.705, term collision
train_t,  7395, 429187, -13.759838,   20, 1.00,    1, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.028, speed 26.705, term collision
train,    7396, 429272, 198.089080,   85, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.933, speed 28.572, term success
train_t,  7396, 429272, 198.089080,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.933, speed 28.572, term success
train,    7397, 429348, 111.712641,   76, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 26.097, term success
train_t,  7397, 429348, 111.712641,   76, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.834, speed 26.097, term success
train,    7398, 429443, 115.554638,   95, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.867, speed 26.345, term success
train_t,  7398, 429443, 115.554638,   95, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.867, speed 26.345, term success
train,    7399, 429530, 128.216514,   87, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.762, speed 27.533, term success
train_t,  7399, 429530, 128.216514,   87, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.762, speed 27.533, term success
train,    7400, 429590, 145.208818,   60, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.669, speed 26.798, term success
train_t,  7400, 429590, 145.208818,   60, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.669, speed 26.798, term success
update,   7400,  148, 429590, 143.804496, -0.000000
val,      7400, 139.753850, 0.2325,  58.5154,   0.1324, 0.7305,  25.4321, timeout 0.0000, progress 0.6962, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:5/20|success:15/20
val_t,    7400, 429590, 139.753850, 0.2325,  58.5154,   0.1324, 0.7305,  25.4321, timeout 0.0000, progress 0.6962, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:5/20|success:15/20
train,    7401, 429690, 146.527028,  100, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.890, speed 27.689, term success
train_t,  7401, 429690, 146.527028,  100, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.890, speed 27.689, term success
train,    7402, 429788, 149.750842,   98, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.652, speed 25.090, term success
train_t,  7402, 429788, 149.750842,   98, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.652, speed 25.090, term success
train,    7403, 429855, 96.979060,   67, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.582, speed 27.145, term collision
train_t,  7403, 429855, 96.979060,   67, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.582, speed 27.145, term collision
train,    7404, 429957, 133.727100,  102, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.442, speed 24.371, term success
train_t,  7404, 429957, 133.727100,  102, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.442, speed 24.371, term success
train,    7405, 430051, 160.748132,   94, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.832, speed 25.523, term success
train_t,  7405, 430051, 160.748132,   94, 0.00,   18, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.832, speed 25.523, term success
train,    7406, 430171, 144.108064,  120, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.997, speed 26.447, term success
train_t,  7406, 430171, 144.108064,  120, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.997, speed 26.447, term success
train,    7407, 430249, 140.055340,   78, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.734, speed 27.125, term success
train_t,  7407, 430249, 140.055340,   78, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.734, speed 27.125, term success
train,    7408, 430345, 127.694966,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.732, speed 25.515, term success
train_t,  7408, 430345, 127.694966,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.732, speed 25.515, term success
train,    7409, 430431, 187.945913,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.937, speed 26.842, term success
train_t,  7409, 430431, 187.945913,   86, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.937, speed 26.842, term success
train,    7410, 430540, 145.852842,  109, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.802, speed 24.837, term success
train_t,  7410, 430540, 145.852842,  109, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.802, speed 24.837, term success
train,    7411, 430600, 114.419436,   60, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.854, speed 24.836, term success
train_t,  7411, 430600, 114.419436,   60, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.854, speed 24.836, term success
train,    7412, 430691, 138.153860,   91, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.671, speed 26.098, term success
train_t,  7412, 430691, 138.153860,   91, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.671, speed 26.098, term success
train,    7413, 430778, 107.463235,   87, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.542, speed 27.905, term success
train_t,  7413, 430778, 107.463235,   87, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.542, speed 27.905, term success
train,    7414, 430874, 130.979059,   96, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.627, speed 28.001, term success
train_t,  7414, 430874, 130.979059,   96, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.627, speed 28.001, term success
train,    7415, 430977, 175.514229,  103, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.779, speed 27.543, term success
train_t,  7415, 430977, 175.514229,  103, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.779, speed 27.543, term success
train,    7416, 431040, 139.905601,   63, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.669, speed 26.800, term success
train_t,  7416, 431040, 139.905601,   63, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.669, speed 26.800, term success
train,    7417, 431139, 99.394620,   99, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.624, speed 25.218, term success
train_t,  7417, 431139, 99.394620,   99, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.624, speed 25.218, term success
train,    7418, 431223, 150.228439,   84, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.961, speed 24.123, term success
train_t,  7418, 431223, 150.228439,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.961, speed 24.123, term success
train,    7419, 431290, 91.830821,   67, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.339, speed 25.297, term collision
train_t,  7419, 431290, 91.830821,   67, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.339, speed 25.297, term collision
train,    7420, 431380, 107.979046,   90, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.524, speed 28.615, term success
train_t,  7420, 431380, 107.979046,   90, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.524, speed 28.615, term success
train,    7421, 431450, 160.636028,   70, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.746, speed 24.953, term success
train_t,  7421, 431450, 160.636028,   70, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.746, speed 24.953, term success
train,    7422, 431549, 225.000000,   99, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.898, speed 28.173, term success
train_t,  7422, 431549, 225.000000,   99, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.898, speed 28.173, term success
train,    7423, 431645, 49.998102,   96, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.713, speed 23.828, term collision
train_t,  7423, 431645, 49.998102,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.713, speed 23.828, term collision
train,    7424, 431695, 42.892072,   50, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 27.421, term collision
train_t,  7424, 431695, 42.892072,   50, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 27.421, term collision
train,    7425, 431769, 109.208176,   74, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.642, speed 24.250, term collision
train_t,  7425, 431769, 109.208176,   74, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.642, speed 24.250, term collision
train,    7426, 431822, 178.686192,   53, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.518, speed 25.757, term success
train_t,  7426, 431822, 178.686192,   53, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.518, speed 25.757, term success
train,    7427, 431895, 165.597385,   73, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 26.015, term success
train_t,  7427, 431895, 165.597385,   73, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 26.015, term success
train,    7428, 431938, 156.823726,   43, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.617, speed 27.436, term success
train_t,  7428, 431938, 156.823726,   43, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.617, speed 27.436, term success
train,    7429, 431985, 138.728658,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 26.592, term success
train_t,  7429, 431985, 138.728658,   47, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 26.592, term success
train,    7430, 432050, 144.865948,   65, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.629, speed 27.794, term success
train_t,  7430, 432050, 144.865948,   65, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.629, speed 27.794, term success
train,    7431, 432116, 69.983335,   66, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.665, speed 25.693, term success
train_t,  7431, 432116, 69.983335,   66, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.665, speed 25.693, term success
train,    7432, 432212, 103.387587,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.671, speed 25.076, term collision
train_t,  7432, 432212, 103.387587,   96, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.671, speed 25.076, term collision
train,    7433, 432276, 146.041883,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 26.479, term success
train_t,  7433, 432276, 146.041883,   64, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 26.479, term success
