init,     2026-04-23 11:48:26.766157
note,     ILLUSTRATIVE DEMO LOG - ours dense, slightly better than baseline dense demo; not experimental data
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=55, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     55
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 2, 52.907861,    2, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 19.563, term collision
train_t,  6101, 346267, 66.082446,   38, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.498, speed 28.800, term success
train,    6102, 346298, 29.354263,   31, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.222, speed 28.300, term collision
train_t,  6102, 346298, 29.354263,   31, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.222, speed 28.300, term collision
train,    6103, 346353, 108.257657,   55, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.828, speed 24.111, term success
train_t,  6103, 346353, 108.257657,   55, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.828, speed 24.111, term success
train,    6104, 346385, 1.165945,   32, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.096, speed 25.595, term collision
train_t,  6104, 346385, 1.165945,   32, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.096, speed 25.595, term collision
train,    6105, 346481, 136.211085,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.136, term collision
train_t,  6105, 346481, 136.211085,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.136, term collision
train,    6106, 346528, 200.581270,   47, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.951, speed 26.508, term success
train_t,  6106, 346528, 200.581270,   47, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.951, speed 26.508, term success
train,    6107, 346596, 84.931832,   68, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.707, speed 24.437, term collision
train_t,  6107, 346596, 84.931832,   68, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.707, speed 24.437, term collision
train,    6108, 346656, 142.696278,   60, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 28.175, term success
train_t,  6108, 346656, 142.696278,   60, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 28.175, term success
train,    6109, 346747, 155.399907,   91, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 26.884, term success
train_t,  6109, 346747, 155.399907,   91, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.745, speed 26.884, term success
train,    6110, 346779, 31.553744,   32, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.403, speed 27.084, term collision
train_t,  6110, 346779, 31.553744,   32, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.403, speed 27.084, term collision
train,    6111, 346866, 119.179928,   87, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.476, speed 27.005, term success
train_t,  6111, 346866, 119.179928,   87, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.476, speed 27.005, term success
train,    6112, 346898, 107.819201,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.663, speed 26.747, term success
train_t,  6112, 346898, 107.819201,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.663, speed 26.747, term success
train,    6113, 346945, 68.002411,   47, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.533, speed 27.394, term success
train_t,  6113, 346945, 68.002411,   47, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.533, speed 27.394, term success
train,    6114, 346977, 224.039226,   32, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.993, speed 26.956, term success
train_t,  6114, 346977, 224.039226,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.993, speed 26.956, term success
train,    6115, 347033, 37.115657,   56, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.168, speed 26.279, term collision
train_t,  6115, 347033, 37.115657,   56, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.168, speed 26.279, term collision
train,    6116, 347092, 121.481574,   59, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.672, speed 27.429, term success
train_t,  6116, 347092, 121.481574,   59, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.672, speed 27.429, term success
train,    6117, 347188, 95.738914,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.287, term collision
train_t,  6117, 347188, 95.738914,   96, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.287, term collision
train,    6118, 347283, 121.475851,   95, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.585, speed 25.918, term success
train_t,  6118, 347283, 121.475851,   95, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.585, speed 25.918, term success
train,    6119, 347362, 76.294209,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.729, speed 24.912, term success
train_t,  6119, 347362, 76.294209,   79, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.729, speed 24.912, term success
train,    6120, 347390, 4.244652,   28, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.183, speed 25.532, term collision
train_t,  6120, 347390, 4.244652,   28, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.183, speed 25.532, term collision
train,    6121, 347474, 112.208386,   84, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.421, speed 26.566, term success
train_t,  6121, 347474, 112.208386,   84, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.421, speed 26.566, term success
train,    6122, 347540, 141.292562,   66, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.555, speed 24.498, term success
train_t,  6122, 347540, 141.292562,   66, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.555, speed 24.498, term success
train,    6123, 347605, 189.274487,   65, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.840, speed 28.800, term success
train_t,  6123, 347605, 189.274487,   65, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.840, speed 28.800, term success
train,    6124, 347637, 138.588412,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.738, speed 27.545, term success
train_t,  6124, 347637, 138.588412,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.738, speed 27.545, term success
train,    6125, 347678, 192.648575,   41, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.623, speed 26.133, term success
train_t,  6125, 347678, 192.648575,   41, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.623, speed 26.133, term success
train,    6126, 347711, 170.089448,   33, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 27.839, term success
train_t,  6126, 347711, 170.089448,   33, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 27.839, term success
train,    6127, 347795, 110.424331,   84, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.577, speed 28.800, term success
train_t,  6127, 347795, 110.424331,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.577, speed 28.800, term success
train,    6128, 347865, 104.789279,   70, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.522, speed 25.698, term success
train_t,  6128, 347865, 104.789279,   70, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.522, speed 25.698, term success
train,    6129, 347941, 31.269626,   76, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.618, speed 25.025, term success
train_t,  6129, 347941, 31.269626,   76, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.618, speed 25.025, term success
train,    6130, 348039, 143.235921,   98, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.951, speed 24.714, term success
train_t,  6130, 348039, 143.235921,   98, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.951, speed 24.714, term success
train,    6131, 348091, 65.862981,   52, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 25.526, term collision
train_t,  6131, 348091, 65.862981,   52, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.402, speed 25.526, term collision
train,    6132, 348147, 104.040312,   56, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 26.477, term success
train_t,  6132, 348147, 104.040312,   56, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 26.477, term success
train,    6133, 348194, 97.832659,   47, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.956, term success
train_t,  6133, 348194, 97.832659,   47, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.956, term success
train,    6134, 348236, 70.402467,   42, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.347, speed 23.912, term collision
train_t,  6134, 348236, 70.402467,   42, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.347, speed 23.912, term collision
train,    6135, 348290, 76.589933,   54, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 26.681, term collision
train_t,  6135, 348290, 76.589933,   54, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 26.681, term collision
train,    6136, 348320, -2.397474,   30, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 27.531, term collision
train_t,  6136, 348320, -2.397474,   30, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.151, speed 27.531, term collision
train,    6137, 348351, 47.192227,   31, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.593, speed 25.899, term collision
train_t,  6137, 348351, 47.192227,   31, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.593, speed 25.899, term collision
train,    6138, 348380, 96.620094,   29, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.055, speed 27.378, term collision
train_t,  6138, 348380, 96.620094,   29, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.055, speed 27.378, term collision
train,    6139, 348436, 145.242478,   56, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.809, speed 28.800, term success
train_t,  6139, 348436, 145.242478,   56, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.809, speed 28.800, term success
train,    6140, 348466, 38.274780,   30, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.088, speed 25.450, term collision
train_t,  6140, 348466, 38.274780,   30, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.088, speed 25.450, term collision
train,    6141, 348498, 225.000000,   32, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.843, speed 25.305, term success
train_t,  6141, 348498, 225.000000,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.843, speed 25.305, term success
train,    6142, 348569, -37.974939,   71, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.447, speed 27.965, term collision
train_t,  6142, 348569, -37.974939,   71, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.447, speed 27.965, term collision
train,    6143, 348639, 155.036915,   70, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.659, speed 28.800, term success
train_t,  6143, 348639, 155.036915,   70, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.659, speed 28.800, term success
train,    6144, 348685, -2.577129,   46, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.482, speed 23.174, term collision
train_t,  6144, 348685, -2.577129,   46, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.482, speed 23.174, term collision
train,    6145, 348771, 115.339992,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.649, speed 26.263, term success
train_t,  6145, 348771, 115.339992,   86, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.649, speed 26.263, term success
train,    6146, 348806, 199.761323,   35, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.837, speed 25.748, term success
train_t,  6146, 348806, 199.761323,   35, 0.00,   19, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.837, speed 25.748, term success
train,    6147, 348826, 41.374166,   20, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.133, speed 27.064, term collision
train_t,  6147, 348826, 41.374166,   20, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.133, speed 27.064, term collision
train,    6148, 348897, 184.535417,   71, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 25.571, term success
train_t,  6148, 348897, 184.535417,   71, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.722, speed 25.571, term success
train,    6149, 348974, 108.751955,   77, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.583, speed 24.682, term collision
train_t,  6149, 348974, 108.751955,   77, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.583, speed 24.682, term collision
train,    6150, 349016, 123.947299,   42, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.593, speed 27.008, term success
train_t,  6150, 349016, 123.947299,   42, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.593, speed 27.008, term success
update,   6150,  123, 349016, 123.955318, -0.000000
train,    6151, 349048, 115.326500,   32, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.684, speed 26.409, term success
train_t,  6151, 349048, 115.326500,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.684, speed 26.409, term success
train,    6152, 349134, 60.839849,   86, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.696, speed 27.927, term collision
train_t,  6152, 349134, 60.839849,   86, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.696, speed 27.927, term collision
train,    6153, 349177, 19.289822,   43, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.479, speed 26.129, term collision
train_t,  6153, 349177, 19.289822,   43, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.479, speed 26.129, term collision
train,    6154, 349222, 223.976703,   45, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.827, term success
train_t,  6154, 349222, 223.976703,   45, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.827, term success
train,    6155, 349306, 89.992598,   84, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.683, speed 25.364, term success
train_t,  6155, 349306, 89.992598,   84, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.683, speed 25.364, term success
train,    6156, 349338, 97.754320,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.525, speed 27.205, term success
train_t,  6156, 349338, 97.754320,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.525, speed 27.205, term success
train,    6157, 349404, 116.308070,   66, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.648, speed 27.248, term success
train_t,  6157, 349404, 116.308070,   66, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.648, speed 27.248, term success
train,    6158, 349473, 66.115313,   69, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.516, speed 25.490, term success
train_t,  6158, 349473, 66.115313,   69, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.516, speed 25.490, term success
train,    6159, 349481, -18.200180,    8, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 28.300, term collision
train_t,  6159, 349481, -18.200180,    8, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.291, speed 28.300, term collision
train,    6160, 349524, 165.510570,   43, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.920, speed 26.178, term success
train_t,  6160, 349524, 165.510570,   43, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.920, speed 26.178, term success
train,    6161, 349556, 225.000000,   32, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.526, speed 25.514, term success
train_t,  6161, 349556, 225.000000,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.526, speed 25.514, term success
train,    6162, 349620, 24.680011,   64, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.200, speed 26.047, term collision
train_t,  6162, 349620, 24.680011,   64, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.200, speed 26.047, term collision
train,    6163, 349652, 101.914323,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.558, speed 27.705, term success
train_t,  6163, 349652, 101.914323,   32, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.558, speed 27.705, term success
train,    6164, 349705, 144.789558,   53, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.776, speed 25.313, term success
train_t,  6164, 349705, 144.789558,   53, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.776, speed 25.313, term success
train,    6165, 349767, 93.448252,   62, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.543, speed 21.628, term collision
train_t,  6165, 349767, 93.448252,   62, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.543, speed 21.628, term collision
train,    6166, 349799, 100.805748,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.704, speed 24.657, term success
train_t,  6166, 349799, 100.805748,   32, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.704, speed 24.657, term success
train,    6167, 349866, 67.459578,   67, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.601, speed 25.786, term success
train_t,  6167, 349866, 67.459578,   67, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.601, speed 25.786, term success
train,    6168, 349898, 223.960846,   32, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.143, term success
train_t,  6168, 349898, 223.960846,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.143, term success
train,    6169, 349907, -0.916447,    9, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.216, speed 26.202, term collision
train_t,  6169, 349907, -0.916447,    9, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.216, speed 26.202, term collision
train,    6170, 349949, 154.826907,   42, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.673, speed 28.052, term success
train_t,  6170, 349949, 154.826907,   42, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.673, speed 28.052, term success
train,    6171, 349962, -22.587789,   13, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.122, speed 28.078, term collision
train_t,  6171, 349962, -22.587789,   13, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.122, speed 28.078, term collision
train,    6172, 349999, 124.782091,   37, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.665, speed 24.818, term success
train_t,  6172, 349999, 124.782091,   37, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.665, speed 24.818, term success
train,    6173, 350039, 92.956486,   40, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.428, speed 27.090, term collision
train_t,  6173, 350039, 92.956486,   40, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.428, speed 27.090, term collision
train,    6174, 350101, 63.758716,   62, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 24.309, term success
train_t,  6174, 350101, 63.758716,   62, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.485, speed 24.309, term success
train,    6175, 350186, 193.988902,   85, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.959, speed 27.664, term success
train_t,  6175, 350186, 193.988902,   85, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.959, speed 27.664, term success
train,    6176, 350235, 82.955095,   49, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 26.471, term success
train_t,  6176, 350235, 82.955095,   49, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.800, speed 26.471, term success
train,    6177, 350281, 120.032322,   46, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.807, speed 25.819, term success
train_t,  6177, 350281, 120.032322,   46, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.807, speed 25.819, term success
train,    6178, 350307, -45.000000,   26, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.973, term collision
train_t,  6178, 350307, -45.000000,   26, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 24.973, term collision
train,    6179, 350330, -45.000000,   23, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.197, speed 24.634, term collision
train_t,  6179, 350330, -45.000000,   23, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.197, speed 24.634, term collision
train,    6180, 350405, 135.301648,   75, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.816, speed 26.067, term success
train_t,  6180, 350405, 135.301648,   75, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.816, speed 26.067, term success
train,    6181, 350494, 219.576697,   89, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 26.838, term success
train_t,  6181, 350494, 219.576697,   89, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.880, speed 26.838, term success
train,    6182, 350527, 47.719714,   33, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.288, speed 24.621, term collision
train_t,  6182, 350527, 47.719714,   33, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.288, speed 24.621, term collision
train,    6183, 350552, 129.621537,   25, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.595, speed 27.367, term collision
train_t,  6183, 350552, 129.621537,   25, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.595, speed 27.367, term collision
train,    6184, 350643, 99.940032,   91, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 25.794, term success
train_t,  6184, 350643, 99.940032,   91, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 25.794, term success
train,    6185, 350676, 122.141281,   33, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.662, speed 23.526, term success
train_t,  6185, 350676, 122.141281,   33, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.662, speed 23.526, term success
train,    6186, 350708, 47.215775,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.518, speed 25.721, term success
