init,     2026-04-23 11:48:26.783522
arguments,Namespace(lr=0.00032, gamma=0.998, entropy=0.18, PPO_epochs=4, eps_clip=0.12, alg='ppo', cuda=0, thread=2, train_num=8000, train_envs=8, val_interval_timesteps=2500, val_episodes=20, eval_episodes=30, final_eval_episodes=30, rep=11, seed=52, ignore_checkpoint=True, monitor_time=False, allow_long_train=True, eval_only=False, eval_checkpoint='best', eval_save_details=False, eval_artifact_stem='', task='gymip', model='rwtaspk', optimizer='rmsprop', gymip_train_xml='inverted_pendulum_ChangeThk_0.050000.xml', hidden_num=64, hid_group_num=8, hid_group_size=8, rwta_del_connection='none', response_window=40, snn_num_steps=15, rollout_steps=896, mini_batch_size=224, gae_lambda=0.99, adv_norm=1, reward_scale=0.9, grad_clip=0.4, critic_lr=0.00032, curriculum_mode='adaptive', curriculum_clean_ratio=0.99, max_noise=0.008, entropy_min=0.1, entropy_decay=1.0, entropy_warmup_scale=1.1, entropy_warmup_episodes=50, curriculum_patience=4, curriculum_noise_step=0.001, curriculum_entropy_decay=0.95, lane_profile='legacy', road_scenario='highway', traffic_level='dense', highway_reward_stage='c_success', warm_start_kind='none', warm_start_prefix='')
seed,     52
model_dir,/root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/models
log_dir,  /root/autodl-tmp/SVPG2023/LANE/training_runs/ours/highway_dense/logs
parallel, train_envs 8
train,    1, 8, -40.654683,    8, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 21.965, term collision
train_t,  5631, 306795, 127.840553,   38, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.561, speed 23.738, term success
train,    5632, 306827, 132.495723,   32, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.595, speed 26.937, term success
train_t,  5632, 306827, 132.495723,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.595, speed 26.937, term success
train,    5633, 306861, 76.981388,   34, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.571, speed 24.275, term collision
train_t,  5633, 306861, 76.981388,   34, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.571, speed 24.275, term collision
train,    5634, 306905, -34.303681,   44, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.214, speed 24.493, term collision
train_t,  5634, 306905, -34.303681,   44, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.214, speed 24.493, term collision
train,    5635, 306949, 52.596068,   44, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.599, speed 26.810, term success
train_t,  5635, 306949, 52.596068,   44, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.599, speed 26.810, term success
train,    5636, 306982, 96.630686,   33, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 26.337, term collision
train_t,  5636, 306982, 96.630686,   33, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.147, speed 26.337, term collision
train,    5637, 306993, 69.741005,   11, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.848, term collision
train_t,  5637, 306993, 69.741005,   11, 1.00,    5, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.010, speed 22.848, term collision
train,    5638, 307025, 188.382533,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.591, speed 28.800, term success
train_t,  5638, 307025, 188.382533,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.591, speed 28.800, term success
train,    5639, 307119, 126.914042,   94, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.874, speed 28.392, term success
train_t,  5639, 307119, 126.914042,   94, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.874, speed 28.392, term success
train,    5640, 307186, 162.138216,   67, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.782, speed 25.876, term success
train_t,  5640, 307186, 162.138216,   67, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.782, speed 25.876, term success
train,    5641, 307205, -40.322091,   19, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 27.040, term collision
train_t,  5641, 307205, -40.322091,   19, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.079, speed 27.040, term collision
train,    5642, 307247, 89.829058,   42, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.470, speed 23.878, term success
train_t,  5642, 307247, 89.829058,   42, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.470, speed 23.878, term success
train,    5643, 307279, 144.385217,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.892, speed 27.044, term success
train_t,  5643, 307279, 144.385217,   32, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.892, speed 27.044, term success
train,    5644, 307318, -12.309440,   39, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.366, speed 27.236, term collision
train_t,  5644, 307318, -12.309440,   39, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.366, speed 27.236, term collision
train,    5645, 307350, 138.584127,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.544, speed 26.001, term success
train_t,  5645, 307350, 138.584127,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.544, speed 26.001, term success
train,    5646, 307382, 83.351326,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.645, speed 25.229, term success
train_t,  5646, 307382, 83.351326,   32, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.645, speed 25.229, term success
train,    5647, 307456, 177.935327,   74, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.677, speed 25.803, term success
train_t,  5647, 307456, 177.935327,   74, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.677, speed 25.803, term success
train,    5648, 307488, 148.609655,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 24.678, term success
train_t,  5648, 307488, 148.609655,   32, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.740, speed 24.678, term success
train,    5649, 307503, 49.774772,   15, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.470, speed 27.795, term collision
train_t,  5649, 307503, 49.774772,   15, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.470, speed 27.795, term collision
train,    5650, 307519, 35.287500,   16, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.223, speed 24.934, term collision
train_t,  5650, 307519, 35.287500,   16, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.223, speed 24.934, term collision
update,   5650,  113, 307519, 27.215174, -0.000000
train,    5651, 307523, 53.954704,    4, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.468, speed 26.183, term collision
train_t,  5651, 307523, 53.954704,    4, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.468, speed 26.183, term collision
train,    5652, 307585, 69.382175,   62, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.502, speed 24.707, term collision
train_t,  5652, 307585, 69.382175,   62, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.502, speed 24.707, term collision
train,    5653, 307666, 97.297257,   81, 0.00,    5, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.459, speed 25.358, term success
train_t,  5653, 307666, 97.297257,   81, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.459, speed 25.358, term success
train,    5654, 307761, 225.000000,   95, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.874, speed 26.667, term success
train_t,  5654, 307761, 225.000000,   95, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.874, speed 26.667, term success
train,    5655, 307841, 156.655466,   80, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.560, term success
train_t,  5655, 307841, 156.655466,   80, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.560, term success
train,    5656, 307923, 204.129522,   82, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.909, speed 25.502, term success
train_t,  5656, 307923, 204.129522,   82, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.909, speed 25.502, term success
train,    5657, 308004, 99.463076,   81, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.602, term collision
train_t,  5657, 308004, 99.463076,   81, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 24.602, term collision
train,    5658, 308101, 100.730485,   97, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.789, speed 27.606, term success
train_t,  5658, 308101, 100.730485,   97, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.789, speed 27.606, term success
train,    5659, 308208, 97.220982,  107, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.583, speed 27.728, term success
train_t,  5659, 308208, 97.220982,  107, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.583, speed 27.728, term success
train,    5660, 308262, -8.209634,   54, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 23.185, term collision
train_t,  5660, 308262, -8.209634,   54, 1.00,    7, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.186, speed 23.185, term collision
train,    5661, 308317, 201.099355,   55, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.954, speed 26.734, term success
train_t,  5661, 308317, 201.099355,   55, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.954, speed 26.734, term success
train,    5662, 308378, 27.709893,   61, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.308, speed 26.635, term collision
train_t,  5662, 308378, 27.709893,   61, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.308, speed 26.635, term collision
train,    5663, 308460, 143.227322,   82, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 24.811, term success
train_t,  5663, 308460, 143.227322,   82, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.785, speed 24.811, term success
train,    5664, 308575, 72.771785,  115, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.744, speed 22.700, term success
train_t,  5664, 308575, 72.771785,  115, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.744, speed 22.700, term success
train,    5665, 308664, 122.624507,   89, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.896, speed 28.800, term success
train_t,  5665, 308664, 122.624507,   89, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.896, speed 28.800, term success
train,    5666, 308718, 125.094094,   54, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.963, term collision
train_t,  5666, 308718, 125.094094,   54, 1.00,   16, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.963, term collision
train,    5667, 308759, -15.506421,   41, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.175, speed 28.300, term collision
train_t,  5667, 308759, -15.506421,   41, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.175, speed 28.300, term collision
train,    5668, 308810, -11.853833,   51, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.251, speed 23.824, term collision
train_t,  5668, 308810, -11.853833,   51, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.251, speed 23.824, term collision
train,    5669, 308909, 122.499320,   99, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.764, speed 27.429, term success
train_t,  5669, 308909, 122.499320,   99, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.764, speed 27.429, term success
train,    5670, 308976, 77.397011,   67, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.362, speed 26.744, term success
train_t,  5670, 308976, 77.397011,   67, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.362, speed 26.744, term success
train,    5671, 309046, 109.563594,   70, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.575, speed 25.832, term collision
train_t,  5671, 309046, 109.563594,   70, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.575, speed 25.832, term collision
train,    5672, 309103, 58.459907,   57, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.377, speed 24.377, term collision
train_t,  5672, 309103, 58.459907,   57, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.377, speed 24.377, term collision
train,    5673, 309223, 97.446444,  120, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 25.179, term success
train_t,  5673, 309223, 97.446444,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.475, speed 25.179, term success
train,    5674, 309286, 99.307250,   63, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.865, speed 28.345, term success
train_t,  5674, 309286, 99.307250,   63, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.865, speed 28.345, term success
train,    5675, 309373, 119.095604,   87, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.512, speed 22.666, term success
train_t,  5675, 309373, 119.095604,   87, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.512, speed 22.666, term success
train,    5676, 309450, 99.758005,   77, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.739, speed 27.570, term collision
train_t,  5676, 309450, 99.758005,   77, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.739, speed 27.570, term collision
train,    5677, 309536, 105.783415,   86, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.629, speed 26.742, term success
train_t,  5677, 309536, 105.783415,   86, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.629, speed 26.742, term success
train,    5678, 309592, 225.000000,   56, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.007, term success
train_t,  5678, 309592, 225.000000,   56, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 28.007, term success
train,    5679, 309690, 161.497450,   98, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.675, term success
train_t,  5679, 309690, 161.497450,   98, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 26.675, term success
train,    5680, 309731, -9.775470,   41, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.152, speed 22.340, term collision
train_t,  5680, 309731, -9.775470,   41, 1.00,    4, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.152, speed 22.340, term collision
train,    5681, 309768, 189.981637,   37, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 28.111, term success
train_t,  5681, 309768, 189.981637,   37, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.641, speed 28.111, term success
train,    5682, 309876, 146.679822,  108, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.381, speed 25.304, term success
train_t,  5682, 309876, 146.679822,  108, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.381, speed 25.304, term success
train,    5683, 309908, 107.661099,   32, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.723, term success
train_t,  5683, 309908, 107.661099,   32, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.723, term success
train,    5684, 309986, 88.535967,   78, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.001, term collision
train_t,  5684, 309986, 88.535967,   78, 1.00,   12, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.001, term collision
train,    5685, 310068, 131.098037,   82, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.943, speed 23.475, term success
train_t,  5685, 310068, 131.098037,   82, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.943, speed 23.475, term success
train,    5686, 310155, 99.077977,   87, 1.00,    6, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.507, speed 21.637, term collision
train_t,  5686, 310155, 99.077977,   87, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.507, speed 21.637, term collision
train,    5687, 310222, 166.341372,   67, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.409, term success
train_t,  5687, 310222, 166.341372,   67, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.409, term success
train,    5688, 310291, 97.369014,   69, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.423, speed 24.131, term collision
train_t,  5688, 310291, 97.369014,   69, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.423, speed 24.131, term collision
train,    5689, 310355, 94.311146,   64, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.681, speed 26.567, term success
train_t,  5689, 310355, 94.311146,   64, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.681, speed 26.567, term success
train,    5690, 310433, 131.156652,   78, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.913, speed 23.329, term success
train_t,  5690, 310433, 131.156652,   78, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.913, speed 23.329, term success
train,    5691, 310442, 14.535738,    9, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.064, speed 24.547, term collision
train_t,  5691, 310442, 14.535738,    9, 1.00,    3, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.064, speed 24.547, term collision
train,    5692, 310545, 133.346044,  103, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 27.595, term success
train_t,  5692, 310545, 133.346044,  103, 0.00,   14, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.735, speed 27.595, term success
train,    5693, 310587, 225.000000,   42, 0.00,   17, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.327, term success
train_t,  5693, 310587, 225.000000,   42, 0.00,   16, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 27.327, term success
train,    5694, 310645, 202.491981,   58, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.311, term success
train_t,  5694, 310645, 202.491981,   58, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 1.000, speed 25.311, term success
train,    5695, 310741, 18.807062,   96, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.076, term collision
train_t,  5695, 310741, 18.807062,   96, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.076, term collision
train,    5696, 310802, 40.577271,   61, 1.00,    9, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.553, speed 27.967, term collision
train_t,  5696, 310802, 40.577271,   61, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.553, speed 27.967, term collision
train,    5697, 310886, 23.260746,   84, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.493, speed 24.541, term collision
train_t,  5697, 310886, 23.260746,   84, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.493, speed 24.541, term collision
train,    5698, 310975, 79.270068,   89, 1.00,   15, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.100, term collision
train_t,  5698, 310975, 79.270068,   89, 1.00,   10, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.800, speed 25.100, term collision
train,    5699, 311076, 181.036617,  101, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.908, speed 28.800, term success
train_t,  5699, 311076, 181.036617,  101, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.908, speed 28.800, term success
train,    5700, 311179, 96.429916,  103, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 25.815, term success
train_t,  5700, 311179, 96.429916,  103, 0.00,    6, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.723, speed 25.815, term success
update,   5700,  114, 311179, 131.195425, -0.000000
val,      5700, 128.909487, 0.2233,  53.8858,   0.1453, 0.6114,  27.0226, timeout 0.0000, progress 0.6404, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:4/20|success:16/20
val_t,    5700, 311179, 128.909487, 0.2233,  53.8858,   0.1453, 0.6114,  27.0226, timeout 0.0000, progress 0.6404, offroad 0.0000, low_speed_abort 0.0000, complete_low_speed 0.0000, other_terminal 0.0000, term collision:4/20|success:16/20
train,    5701, 311299, 114.859390,  120, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.662, speed 24.604, term success
train_t,  5701, 311299, 114.859390,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.662, speed 24.604, term success
train,    5702, 311408, 172.171457,  109, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.792, speed 26.984, term success
train_t,  5702, 311408, 172.171457,  109, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.792, speed 26.984, term success
train,    5703, 311528, 92.463254,  120, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.509, speed 26.536, term success
train_t,  5703, 311528, 92.463254,  120, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.509, speed 26.536, term success
train,    5704, 311584, 59.110818,   56, 1.00,   11, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 25.740, term collision
train_t,  5704, 311584, 59.110818,   56, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.437, speed 25.740, term collision
train,    5705, 311664, 180.098868,   80, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.805, speed 25.490, term success
train_t,  5705, 311664, 180.098868,   80, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.805, speed 25.490, term success
train,    5706, 311784, 198.146386,  120, 0.00,   15, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.832, speed 27.058, term success
train_t,  5706, 311784, 198.146386,  120, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.832, speed 27.058, term success
train,    5707, 311858, 53.040040,   74, 1.00,    8, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.506, speed 27.317, term collision
train_t,  5707, 311858, 53.040040,   74, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.506, speed 27.317, term collision
train,    5708, 311939, 179.960762,   81, 0.00,   10, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.495, speed 24.687, term success
train_t,  5708, 311939, 179.960762,   81, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.495, speed 24.687, term success
train,    5709, 311986, 118.972801,   47, 0.00,   13, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.728, speed 26.632, term success
train_t,  5709, 311986, 118.972801,   47, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.728, speed 26.632, term success
train,    5710, 312068, 26.244163,   82, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.702, speed 26.659, term success
train_t,  5710, 312068, 26.244163,   82, 0.00,   11, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.702, speed 26.659, term success
train,    5711, 312151, 70.888565,   83, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.643, speed 26.480, term collision
train_t,  5711, 312151, 70.888565,   83, 1.00,   14, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.643, speed 26.480, term collision
train,    5712, 312236, 153.175054,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.814, speed 25.489, term success
train_t,  5712, 312236, 153.175054,   85, 0.00,   12, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.814, speed 25.489, term success
train,    5713, 312345, 149.915965,  109, 0.00,    9, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.366, speed 27.092, term success
train_t,  5713, 312345, 149.915965,  109, 0.00,    8, 0.000, 0.000, 0.180, 40, success 1.00, timeout 0.00, progress 0.366, speed 27.092, term success
train,    5714, 312394, 77.936132,   49, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.536, speed 25.393, term collision
train_t,  5714, 312394, 77.936132,   49, 1.00,   13, 0.000, 0.000, 0.180, 40, success 0.00, timeout 0.00, progress 0.536, speed 25.393, term collision
